farmacia,nome,marca,ean_gtin,preco_de,preco_por,preco_cartao,preco_pix,desconto_pct,url,data_coleta
FarmaPonte,Óleo Mineral De Uso Dermatologico Ou Oral Com 100mL,ADV Farma,7896230301283,17.69,17.69,17.69,13.09,0.0,https://www.farmaponte.com.br/oleo-mineral-adv-oleo-de-uso-dermatologico-ou-oral-com-100ml/p,2026-05-05 09:12:29
FarmaPonte,"Cystex 15Mg + 250Mg + 20Mg + 15Mg, Caixa Com 24 Drageas",EMS,7896004801216,40.3,29.34,29.34,28.75,27.2,https://www.farmaponte.com.br/cystex-15mg-250mg-20mg-15mg-caixa-com-24-drageas/p,2026-05-05 09:12:29
FarmaPonte,Montelair Montelucaste de Sódio 4mg 30 sachês,Aché,7896658019531,103.55,94.23,94.23,92.35,9.0,https://www.farmaponte.com.br/montelair-4mgg-caixa-com-30-saches-com-granulado-de-uso-oral/p,2026-05-05 09:12:29
FarmaPonte,AD-Muc Pomada com 10g,Biolab,7896112452461,62.36,53.79,53.79,52.71,13.74,https://www.farmaponte.com.br/ad-muc-100mgg-caixa-com-1-bisnaga-com-10g-de-pomada-de-uso-bucal/p,2026-05-05 09:12:29
FarmaPonte,Triquilar 21 Comprimidos Revestidos,União Química,7896116801609,13.7,12.33,12.33,12.08,10.0,https://www.farmaponte.com.br/triquilar-21drg/p,2026-05-05 09:12:29
FarmaPonte,Oxalato de Escitalopram 10mg com 30 Comprimidos Aché Biosintética Genérico,Biosintética - Aché,7896181900351,62.11,41.61,41.61,10.82,33.01,https://www.farmaponte.com.br/escitalopram-10mg-30cp-bio/p,2026-05-05 09:12:29
FarmaPonte,Flogoral caixa com 12 pastilhas sabor laranja,Aché,7896658005442,20.85,16.99,16.99,16.65,18.51,https://www.farmaponte.com.br/flogoral-laranja-12past/p,2026-05-05 09:12:29
FarmaPonte,Colágeno Condres 30 Cápsulas,EMS,7894916510486,155.6,117.0,117.0,114.66,24.81,https://www.farmaponte.com.br/condres-40mg-caixa-com-30-capsulas/p,2026-05-05 09:12:29
FarmaPonte,"Allestra 30mg 0,075mg + 0,030mg, Caixa Com 21 Comprimidos Revestidos",Aché,7896658037009,41.83,37.65,37.65,36.9,9.99,https://www.farmaponte.com.br/allestra-30-0075mg-0030mg-caixa-com-21-comprimidos-revestidos/p,2026-05-05 09:12:29
FarmaPonte,Serenata 50mg 60 Comprimidos,Torrent,8903855076058,188.04,142.91,142.92,140.05,24.0,https://www.farmaponte.com.br/serenata-50mg-60cpr/p,2026-05-05 09:12:29
FarmaPonte,"Tobramicina 0,3  col 5ml neo",Neo Química,7896714215201,24.29,22.35,22.35,21.9,7.99,https://www.farmaponte.com.br/tobramicina-03-col-5ml-neo/p,2026-05-05 09:12:29
FarmaPonte,"Maleato De Timolol 0,5  Neo Ge",,7896714225753,14.32,7.95,7.95,7.79,44.48,https://www.farmaponte.com.br/zz-maleato-timolol-05-neo-ge/p,2026-05-05 09:12:29
FarmaPonte,Desonida Creme 30Gr Ems Gen,EMS,7896004710402,42.48,30.59,30.59,29.98,27.99,https://www.farmaponte.com.br/desonida-cr-30gr-ems-gen/p,2026-05-05 09:12:29
FarmaPonte,Mirador Colica 20 Comprimidos,,7896714291987,17.76,14.3,14.3,14.01,19.48,https://www.farmaponte.com.br/mirador-colica-20-comprimidos/p,2026-05-05 09:12:29
FarmaPonte,Cefalexina 500mg Germed 10 Comprimidos,,7896004755496,31.33,28.82,28.82,11.82,8.01,https://www.farmaponte.com.br/cefalexina-500mg-10cpr-ger/p,2026-05-05 09:12:29
FarmaPonte,"Omeprazol Nova Quimica 40Mg, Caixa Com 30 Capsulas Gelatinosas Duras Liberacao Prolongada",Nova Química,7895296448802,119.45,74.06,74.06,72.58,38.0,https://www.farmaponte.com.br/omeprazol-nova-quimica-40mg-caixa-com-30-capsulas-gelatinosas-duras-liberacao-prolongada/p,2026-05-05 09:12:29
FarmaPonte,Rosuvastatina Cálcica 20mg 30 comprimidos - Althaia,,7898569760496,88.12,23.0,23.0,22.54,73.9,https://www.farmaponte.com.br/rosuvastatina-20mg-30cpr-alth/p,2026-05-05 09:12:29
FarmaPonte,Cloridrato Fluoxetina Genérico Medley 20mL,,7896422512961,46.73,38.32,38.32,26.06,18.0,https://www.farmaponte.com.br/cloridrato-de-fluoxetina-gotas-com-20ml-medley-generico/p,2026-05-05 09:12:29
FarmaPonte,Acetato De Dexametasona 1mg g EMS Creme Dermatológico 10g,,7896004721903,13.91,10.86,10.86,10.64,21.93,https://www.farmaponte.com.br/dexametasona-cr-10gr-ems/p,2026-05-05 09:12:30
FarmaPonte,"Gastrol 185Mg + 231,5Mg + 178Mg, Caixa Com 20 Pastilhas",Neo Química,7896622300443,23.99,23.23,23.23,22.77,3.17,https://www.farmaponte.com.br/gastrol-185mg-2315mg-178mg-caixa-com-20-pastilhas/p,2026-05-05 09:12:30
FarmaPonte,"Dixil 50Mg Ml, Caixa Contendo 1 Frasco Com 50Ml De Solucao De Uso Capilar + 1 Valvula Spray",,7891317025205,72.37,63.69,63.69,62.42,11.99,https://www.farmaponte.com.br/dixil-50mg-ml-caixa-contendo-1-frasco-com-50ml-de-solucao-de-uso-capilar-1-valvula-spray/p,2026-05-05 09:12:30
FarmaPonte,"Montelucaste de Sódio 4mg, caixa com 30 comprimidos mastigáveis Biolab",,7896112408154,57.23,46.93,46.93,45.99,18.0,https://www.farmaponte.com.br/montelucaste-de-sodio-4mg-caixa-com-30-comprimidos-mastigaveis-biolab/p,2026-05-05 09:12:30
FarmaPonte,Simeticona 75mg Gotas com 15mL Aché Biosintética Genérico,,7896181918851,13.74,9.62,9.62,9.43,29.99,https://www.farmaponte.com.br/simeticona-75mg-gotas-15ml/p,2026-05-05 09:12:30
FarmaPonte,Paracetamol 750mg 30 Comprimidos Nova Química,,7895296289016,30.57,10.28,10.28,10.07,66.37,https://www.farmaponte.com.br/paracetamol-750mg-30-comprimidos-nova-quimica/p,2026-05-05 09:12:30
FarmaPonte,Bromoprida Solução de Uso Oral 4mg mL com Frasco Gotejador de 20mL Aché Biosintética Genérico,Biosintética - Aché,7896181913306,21.99,21.33,21.33,13.01,3.0,https://www.farmaponte.com.br/bromoprida-biosintetica-4mgml-caixa-com-1-frasco-gotejador-com-20ml-de-solucao-de-uso-oral/p,2026-05-05 09:12:30
FarmaPonte,Pasalix 30 comprimidos Revestidos,Marjan Farma,7896226109695,81.54,80.35,80.35,78.74,1.46,https://www.farmaponte.com.br/pasalix-30cpr/p,2026-05-05 09:12:30
FarmaPonte,Clotrimazol 20 Mg Creme Vaginal Medley,Medley,7896422506434,70.47,47.21,47.21,46.27,33.01,https://www.farmaponte.com.br/clotrimazol-20mg-cr-vag-medley/p,2026-05-05 09:12:30
FarmaPonte,Removedor de Verrugas Verrux com 10mL,Theraskin,7897129300134,100.62,86.79,86.79,85.05,13.74,https://www.farmaponte.com.br/verrux-sol-10ml/p,2026-05-05 09:12:30
FarmaPonte,Trezor 10mg 60 Comprimidos Revestidos,Aché,7896658035289,82.42,72.53,72.53,71.08,12.0,https://www.farmaponte.com.br/trezor-10mg-60cpr/p,2026-05-05 09:12:30
FarmaPonte,"Fentizol 0,02G G, Caixa Contendo 1 Bisnaga Com Creme De Uso Dermatologico De 20G",Aché,7896658003981,44.63,41.06,41.06,40.24,8.0,https://www.farmaponte.com.br/fentizol-002gg-caixa-contendo-1-bisnaga-com-creme-de-uso-dermatologico-de-20g/p,2026-05-05 09:12:30
FarmaPonte,Daflon 1000mg Servier 60 Comprimidos,Servier,7898029551855,351.05,297.94,297.93,291.98,15.13,https://www.farmaponte.com.br/daflon-1000mg-60cpr/p,2026-05-05 09:12:30
FarmaPonte,Utrogestan 200mg Besins Healthcare 42 Comprimidos,,7898948648292,249.93,214.94,214.95,210.64,14.0,https://www.farmaponte.com.br/utrogestan-200mg-42caps/p,2026-05-05 09:12:30
FarmaPonte,Bravan Duo 160mg + 10mg comprimidos,Aché,7896658024979,74.2,66.78,66.78,65.44,10.0,https://www.farmaponte.com.br/bravan-duo-160mg-10mg-com-30-comprimidos-revestidos/p,2026-05-05 09:12:30
FarmaPonte,Monuril 5631g granulado envelope com 8g,Zambon,7898074614178,78.54,66.76,66.76,65.42,15.0,https://www.farmaponte.com.br/monuril-po-1env/p,2026-05-05 09:12:30
FarmaPonte,"Predsim Comprimido 5Mg, Caixa Com 10 Comprimidos",Cosmed,7891142981318,14.31,14.31,14.31,14.02,0.0,https://www.farmaponte.com.br/predsim-comprimido-5mg-caixa-com-10-comprimidos/p,2026-05-05 09:12:30
FarmaPonte,Fluimucil D 600 16Env,Zambon,7898074617308,84.86,72.13,72.13,70.69,15.0,https://www.farmaponte.com.br/fluimucil-d-600-16env/p,2026-05-05 09:12:30
FarmaPonte,"Flancox 400Mg, Caixa Com 10 Comprimidos Revestidos",Apsen,7896637023344,32.53,27.98,27.98,27.42,13.99,https://www.farmaponte.com.br/flancox-400mg-caixa-com-10-comprimidos-revestidos/p,2026-05-05 09:12:30
FarmaPonte,"Cataflampro Emulgel 11,6Mg G, Caixa Com 1 Tubo Com 30G De Gel De Uso Dermatologico",GSK,7896261014244,32.46,32.11,32.11,31.47,1.08,https://www.farmaponte.com.br/cataflampro-emulgel-116mgg-caixa-com-1-tubo-com-30g-de-gel-de-uso-dermatologico/p,2026-05-05 09:12:30
FarmaPonte,Drenison Creme 30g,Biolab,7896241270363,47.86,44.03,44.03,43.15,8.0,https://www.farmaponte.com.br/drenison-cre-30gr/p,2026-05-05 09:12:31
FarmaPonte,Flixotide Fluticasona 250mcg Spray 60 doses,GSK,7896269900808,163.74,150.64,150.63,147.63,8.0,https://www.farmaponte.com.br/flixotide-spray-250mcgdose-caixa-com-aerosol-com-60-doses-de-solucao-de-uso-oral/p,2026-05-05 09:12:31
FarmaPonte,"Cetoconazol + Dipropionato De Betametasona Eurofarma 20Mg G + 0,5Mg G, Caixa Com 1 Bisnaga Com 30G De Creme De Uso Dermatologico",Eurofarma,7891317002442,28.1,24.45,24.45,23.96,12.99,https://www.farmaponte.com.br/cetoconazol-dipropionato-de-betametasona-eurofarma-20mgg-05mgg-caixa-com-1-bisnaga-com-30g-de-creme-de-uso-dermatologico/p,2026-05-05 09:12:31
FarmaPonte,Cetoprofeno 100 Mg 20 Comprimidos Med Gen,,7896422507295,44.67,43.33,43.33,42.46,3.0,https://www.farmaponte.com.br/cetoprofeno-100mg-20cp-med-gen/p,2026-05-05 09:12:31
FarmaPonte,"Gotas Preciosas 0,67Ml Ml, Caixa Com 1 Frasco Com 30Ml De Solucao De Uso Oral",Kley Hertz Farmacêutica,7896331700404,66.12,28.9,28.9,28.32,56.29,https://www.farmaponte.com.br/gotas-preciosas-067mlml-caixa-com-1-frasco-com-30ml-de-solucao-de-uso-oral/p,2026-05-05 09:12:31
FarmaPonte,"Aciclovir Creme Neo Quimica 50Mg G, Caixa Com 1 Bisnaga Com 10G De Creme De Uso Dermatologico",Neo Química,7896714265308,32.57,25.08,25.08,24.58,23.0,https://www.farmaponte.com.br/aciclovir-creme-neo-quimica-50mgg-caixa-com-1-bisnaga-com-10g-de-creme-de-uso-dermatologico/p,2026-05-05 09:12:31
FarmaPonte,"Adinos 0,5Mg G, Caixa Com 1 Bisnaga Com 30G De Gel Creme De Uso Dermatologico",Aché,7896658002960,46.08,41.93,41.93,41.09,9.01,https://www.farmaponte.com.br/adinos-05mgg-caixa-com-1-bisnaga-com-30g-de-gel-creme-de-uso-dermatologico/p,2026-05-05 09:12:31
FarmaPonte,Gracial 025 + 0040 + 0125 + 0030mg caixa com 22 comprimidos,Organon,7897337716239,62.42,46.82,46.82,45.88,24.99,https://www.farmaponte.com.br/gracial-025mg-0040mg-0125mg-0030mg-caixa-com-22-comprimidos-revestidos/p,2026-05-05 09:12:31
FarmaPonte,"Pressat Besilato de Anlodipino 2,5mg 60 comprimidos",Biolab,7896112413677,80.19,67.36,67.36,66.01,16.0,https://www.farmaponte.com.br/pressat-25mg-caixa-com-60-comprimidos/p,2026-05-05 09:12:31
FarmaPonte,Aceratum Sl Delta 10mL,Cellera Farma,7893454300115,24.29,19.92,19.92,18.33,17.99,https://www.farmaponte.com.br/aceratum-100mgmlcaixa-com-1-frasco-gotejador-com-10ml-de-solucao-de-uso-otologico/p,2026-05-05 09:12:31
FarmaPonte,"Massageol 52,50Mg + 44,40Mg + 20Mg, Bisnaga Com 30G De Pomada De Uso Dermatologico",Neo Química,7896714230504,31.1,18.96,18.96,18.58,39.04,https://www.farmaponte.com.br/massageol-5250mg-4440mg-20mg-bisnaga-com-30g-de-pomada-de-uso-dermatologico/p,2026-05-05 09:12:31
FarmaPonte,"Neralgyn 30Mg + 300Mg + 30Mg, Frasco Com 20 Drageas",Cifarma,7898158694416,18.06,12.61,12.61,12.36,30.18,https://www.farmaponte.com.br/neralgyn-30mg-300mg-30mg-frasco-com-20-drageas/p,2026-05-05 09:12:31
FarmaPonte,Doril Enxaqueca 4  Comprimidosx25,Cosmed,7896094906310,11.49,10.96,10.96,10.74,4.61,https://www.farmaponte.com.br/doril-enxaqueca-4-cpx25/p,2026-05-05 09:12:31
FarmaPonte,"Motilium 10Mg, Caixa Com 30 Comprimidos",Janssen-Cilag,7891010256388,39.12,35.99,35.99,35.27,8.0,https://www.farmaponte.com.br/motilium-10mg-caixa-com-30-comprimidos/p,2026-05-05 09:12:31
FarmaPonte,"Predsim Solucao Oral 3Mg Ml, Caixa Com 1 Frasco Com 100Ml De Solucao De Uso Oral + Dosador",Cosmed,7891142177155,65.45,61.52,61.52,60.29,6.0,https://www.farmaponte.com.br/predsim-solucao-oral-3mgml-caixa-com-1-frasco-com-100ml-de-solucao-de-uso-oral-dosador/p,2026-05-05 09:12:31
FarmaPonte,"Pulmicort 0,5mg mL, Caixa Com 5 Frascos Com 2mL de Suspensao para Nebulização",Astrazeneca,7896206402020,74.9,66.66,66.66,65.33,11.0,https://www.farmaponte.com.br/pulmicort-05mgml-caixa-com-5-frascos-com-2ml-de-suspensao-para-nebulizacao/p,2026-05-05 09:12:31
FarmaPonte,Succinato de Metoprolol 50mg Medley 30 Comprimidos,,7891058000943,48.22,34.72,34.72,34.03,28.0,https://www.farmaponte.com.br/succinato-de-metoprolol-medley-50mg-caixa-com-30-comprimidos-revestidos-de-liberacao-prolongada/p,2026-05-05 09:12:31
FarmaPonte,Synthroid 25mcg com 30 Comprimidos Abbott,Abbott do Brasil,7896255716949,41.43,33.14,33.14,32.48,20.01,https://www.farmaponte.com.br/synthroid-25mcg-caixa-contendo-30-comprimidos/p,2026-05-05 09:12:31
FarmaPonte,Cerazette 75mcg Organon 84 Comprimidos,Organon,7897337716208,153.42,107.39,107.4,105.24,30.0,https://www.farmaponte.com.br/cerazette-75mcg-caixa-com-84-comprimidos-revestidos/p,2026-05-05 09:12:31
FarmaPonte,"Tylenol Comprimido 500Mg, Caixa Com 20 Comprimidos Revestidos",Janssen-Cilag,7891010986155,40.67,40.18,40.18,39.38,1.2,https://www.farmaponte.com.br/tylenol-comprimido-500mg-caixa-com-20-comprimidos-revestidos/p,2026-05-05 09:12:32
FarmaPonte,"Bravan 160Mg, Caixa Com 30 Comprimidos Revestidos",Aché,7896658016677,53.95,47.48,47.48,46.53,11.99,https://www.farmaponte.com.br/bravan-160mg-caixa-com-30-comprimidos-revestidos/p,2026-05-05 09:12:32
FarmaPonte,"Gardenal 50mg, caixa com 20 comprimidos",Sanofi,7898216368044,11.29,9.6,9.6,9.41,14.97,https://www.farmaponte.com.br/gardenal-50mg-20drg-c1/p,2026-05-05 09:12:32
FarmaPonte,"Digoxina 0,25mg Genérico Pharlab 20 Comprimidos",Pharlab,7898216361595,12.59,11.58,11.58,11.35,8.02,https://www.farmaponte.com.br/digoxina-pharlab-025mg-caixa-com-20-comprimidos/p,2026-05-05 09:12:32
FarmaPonte,Paracetamol 500mg + Cafeína 65mg EMS 20 Comprimidos Revestidos,EMS,7896004721323,28.39,24.52,24.52,24.03,13.63,https://www.farmaponte.com.br/paracetamolcafeina-20cpr-ems/p,2026-05-05 09:12:32
FarmaPonte,Pastilhas para Garganta Strepsils - Laranja - 16 unidades,Reckitt Benckiser,7891035010972,36.31,36.31,36.31,35.58,0.0,https://www.farmaponte.com.br/strepsils-laranja-16past/p,2026-05-05 09:12:32
FarmaPonte,Vigamox 5mg Solução Oftálmica 5ml,Novartis,7896548139585,56.32,47.87,47.87,46.91,15.0,https://www.farmaponte.com.br/vigamox-col-5ml/p,2026-05-05 09:12:32
FarmaPonte,Neozine 25mg caixa com 20 comprimidos revestidos,Sanofi,7898581711230,15.82,13.45,13.45,13.18,14.98,https://www.farmaponte.com.br/neozine-25mg-20cpr-c1/p,2026-05-05 09:12:32
FarmaPonte,"Condroflex 1,5g + 1,2g Sabor Limão 30 sachês",,7892953000328,165.17,135.44,135.44,132.73,18.0,https://www.farmaponte.com.br/condroflex-30saches/p,2026-05-05 09:12:32
FarmaPonte,"Sinustrat Forte 9,0mg ml Solução Nasal 10ml",Avert,7896082900337,23.66,21.03,21.03,20.61,11.12,https://www.farmaponte.com.br/sinustrat-forte-10ml/p,2026-05-05 09:12:32
FarmaPonte,Cloridrato de Propranolol 40mg Teuto 30 Comprimidos,Teuto,7896112110576,6.91,6.01,6.01,2.94,13.02,https://www.farmaponte.com.br/propranolol-40mg-30cp-te/p,2026-05-05 09:12:32
FarmaPonte,Ibandronato De Sodio 150Mg 1 Comprimido Eurofarma,Eurofarma,7891317007607,93.68,53.4,53.4,18.69,43.0,https://www.farmaponte.com.br/ibandronato-de-sodio-150mg-1-comprimido-eurofarma/p,2026-05-05 09:12:32
FarmaPonte,"Drospirenona + Etinilestradiol 3Mg + 0,02Mg Eurofarma 72 Comprimidos",Eurofarma,7891317011437,172.3,89.6,89.6,87.81,48.0,https://www.farmaponte.com.br/drospirenona-etinilestradiol-3mg-002mg-eurofarma-72-comprimidos/p,2026-05-05 09:12:32
FarmaPonte,Adorlan 25mg + 25mg Grunenthal 20 Comprimidos,Grünenthal,7898582380558,133.52,102.81,102.82,97.67,23.0,https://www.farmaponte.com.br/adorlan-25mg-com-20-comprimidos/p,2026-05-05 09:12:32
FarmaPonte,Dicloridrato de Hidroxizina 25mg 30 Comprimidos - Germed,,7896004729695,39.14,37.97,37.97,37.21,2.99,https://www.farmaponte.com.br/hidroxizina-25mg-30cpr-ger/p,2026-05-05 09:12:32
FarmaPonte,"Clonazepam 2,5mg Medley Frasco Gotejador 20ml",Medley,7896422511865,14.54,13.38,13.38,13.11,7.98,https://www.farmaponte.com.br/clonazepam-gts-20ml-med/p,2026-05-05 09:12:32
FarmaPonte,Olanzapina 10mg 30 Comprimidos Revestidos - Biolab,,7898146827895,299.38,80.83,80.83,79.21,73.0,https://www.farmaponte.com.br/olanzapina-10mg-30cpr-biol/p,2026-05-05 09:12:32
FarmaPonte,Triancinolona Acetonida 1mg EMS Pomada 10g,,7896004712048,16.64,12.81,12.81,12.55,23.02,https://www.farmaponte.com.br/acet-triancinolona-pom-ems-gen/p,2026-05-05 09:12:32
FarmaPonte,"Drospirenona + Etinilestradiol 3Mg+0,02Mg Ems, Caixa Com 24+4 Comprmidos Revestidos",EMS,7896004773117,73.14,41.69,41.69,40.86,43.0,https://www.farmaponte.com.br/drospirenona-etinilestradiol-3mg002mg-ems-caixa-com-244-comprmidos-revestidos/p,2026-05-05 09:12:32
FarmaPonte,Valerato De Betametasona 1mg G Creme Dermatológico 30g Germed Genérico,,7898216369652,30.14,20.19,20.19,19.79,33.01,https://www.farmaponte.com.br/betametasona-valerato-creme-1mg-g-30g-generico-pharlab/p,2026-05-05 09:12:33
FarmaPonte,Varicell Duo 30 comprimidos,,7898040329792,56.86,46.99,46.99,46.05,17.36,https://www.farmaponte.com.br/varicell-duo-30-comprimidos/p,2026-05-05 09:12:33
FarmaPonte,Loratadina Xarope 1mgml 100ml Prati,,7898148294473,22.12,22.12,22.12,21.68,0.0,https://www.farmaponte.com.br/loratadina-xarope-1mgml-100ml-prati/p,2026-05-05 09:12:33
FarmaPonte,Rosuvastatina Cálcica 10mg 30 comprimidos Pharlab Genérico,,7898216366149,46.05,23.95,23.95,9.82,47.99,https://www.farmaponte.com.br/rosuvastatina-calcica-10mg-30-comprimidos-pharlab-generico/p,2026-05-05 09:12:33
FarmaPonte,Cloridrato de Ambroxol 30mg 5mL Xarope 120mL EMS Genérico,,7894916372787,22.55,20.3,20.3,19.89,9.98,https://www.farmaponte.com.br/cloridrato-de-ambroxol-30mg-5ml-xarope-120ml-ems-generico/p,2026-05-05 09:12:33
FarmaPonte,"Cloridrato De Propafenona Althaia 150mg, caixa com 90 comprimidos",,7898687733631,86.16,66.34,66.34,65.01,23.0,https://www.farmaponte.com.br/cloridrato-de-propafenona-althaia-150mg-caixa-com-90-comprimidos/p,2026-05-05 09:12:33
FarmaPonte,"Desloratadina 0,5mg ml Xarope 100ml Medley Genérico",,7897337716994,73.1,38.74,38.74,37.97,47.0,https://www.farmaponte.com.br/desloratadina-05mg-ml-xarope-100ml-medley-generico/p,2026-05-05 09:12:33
FarmaPonte,"Apixabana 2,5mg 60 comprimidos Sandoz",,7897595634771,177.71,119.07,119.08,116.69,33.0,https://www.farmaponte.com.br/apixabana-25mg-60-comprimidos/p,2026-05-05 09:12:33
FarmaPonte,Naridrin Alto Volume 9mg mL 30 envelopes + Frasco 240mL,,7896004788371,108.74,50.78,50.78,49.76,53.3,https://www.farmaponte.com.br/naridrin-alto-volume-9mg-ml-30-envelopes-frasco-240ml/p,2026-05-05 09:12:33
FarmaPonte,Gel de Massagem Bendita Cânfora Relaxante 80g,Bravir,7896186002173,23.72,21.35,21.35,20.92,9.99,https://www.farmaponte.com.br/bendita-canfora-gel-bravir-1-unidade-com-80g/p,2026-05-05 09:12:33
FarmaPonte,"Supositorio De Glicerina Granado Pharmacias Caixa Com 12 Supositorios, Uso Lactantes",Granado Pharmácias,7896512918796,23.9,23.9,23.9,23.42,0.0,https://www.farmaponte.com.br/supositorio-de-glicerina-granado-pharmacias-caixa-com-12-supositorios-uso-lactantes/p,2026-05-05 09:12:33
FarmaPonte,KALONAT 10ML GOTAS,,7899470807997,40.04,21.4,21.4,20.97,46.55,https://www.farmaponte.com.br/kalonat-10ml-gotas/p,2026-05-05 09:12:33
FarmaPonte,Ansitec Cloridrato de Buspirona 5mg 90 comprimidos,Libbs,7896094209626,147.25,122.22,122.22,119.78,17.0,https://www.farmaponte.com.br/ansitec-5mg-90cpr/p,2026-05-05 09:12:33
FarmaPonte,Acetilcisteína 100mg Granulado Sabor Laranja 16 envelopes Eurofarma Genérico,Eurofarma,7891317001056,37.06,32.61,32.61,31.96,12.01,https://www.farmaponte.com.br/acetilcisteina-eurofarma-100mgg-caixa-com-16-envelopes-com-5g-de-granulado-de-uso-oral/p,2026-05-05 09:12:33
FarmaPonte,Antrofi Creme Vaginal Eurofarma 30g + 20 Aplicadores,Eurofarma,7891317490133,105.23,90.5,90.5,88.69,14.0,https://www.farmaponte.com.br/antrofi-cr-30gr-20aplic/p,2026-05-05 09:12:33
FarmaPonte,Dipirona Sódica 500mg + Cafeína 65mg Neo Química 16 Comprimidos,,7896714214603,27.46,20.6,20.6,20.19,24.98,https://www.farmaponte.com.br/dipirona-500mg-cafe-65gr-16-neo/p,2026-05-05 09:12:33
FarmaPonte,"Acido Mefenamico Medley 500Mg, Caixa Com 24 Comprimidos",Medley,7896422517195,25.36,20.8,20.8,20.38,17.98,https://www.farmaponte.com.br/acido-mefenamico-medley-500mg-caixa-com-24-comprimidos/p,2026-05-05 09:12:33
FarmaPonte,Labirin Dicloridrato de Betaistina 24mg 60 comprimidos,Apsen,7896637028530,68.09,56.51,56.51,55.38,17.01,https://www.farmaponte.com.br/labirin-24mg-caixa-com-60-comprimidos/p,2026-05-05 09:12:33
FarmaPonte,Isotretinoína - Nova Química 20mg caixa com 30 cápsulas,Nova Química,7895296043069,155.61,88.7,88.7,46.12,43.0,https://www.farmaponte.com.br/isotretinoina-20mg-30cap-nq-zz/p,2026-05-05 09:12:34
FarmaPonte,Parasin 400mg 1 comprimido,,7896658002687,17.64,16.23,16.23,15.91,7.99,https://www.farmaponte.com.br/parasin-1cpr/p,2026-05-05 09:12:34
FarmaPonte,Cloridrato de Metilfenidato 10mg EMS 60 Comprimidos,,7896004754161,64.59,52.96,52.96,42.37,18.01,https://www.farmaponte.com.br/cloridrato-de-metilfenidato-10mg-ems-60-comprimidos/p,2026-05-05 09:12:34
FarmaPonte,"Ciproterona+Etin 2+0,035Mg 21Cpr Cif",Mabra,7908020500797,25.58,18.42,18.42,18.05,27.99,https://www.farmaponte.com.br/ciproteronaetin-20035mg-21cpr-cif/p,2026-05-05 09:12:34
FarmaPonte,Glifage Cloridrato de Metformina 500mg 30 comprimidos,Merck,7891721000614,30.97,29.11,29.11,28.53,6.01,https://www.farmaponte.com.br/glifage-500mg-30cpr/p,2026-05-05 09:12:34
FarmaPonte,ATENOLOL 25MG 60CPR SDZ,,7897595605412,19.31,12.94,12.94,3.62,32.99,https://www.farmaponte.com.br/atenolol-25mg-60cpr-sdz/p,2026-05-05 09:12:34
FarmaPonte,Miosan 5mg 10 Comprimidos Revestidos,Apsen,7896637023658,20.63,16.28,16.28,15.95,21.09,https://www.farmaponte.com.br/miosan-5mg-caixa-com-10-comprimidos-revestidos/p,2026-05-05 09:12:34
FarmaPonte,Cataflam Aerosol Sport Ice 120g,,7896261018563,69.99,69.99,69.99,68.59,0.0,https://www.farmaponte.com.br/cataflam-sport-ice-aero-120gr/p,2026-05-05 09:12:34
FarmaPonte,Vonau Flash 4mg 30 Comprimidos Orodispersíveis Biolab,Biolab,7896112401551,122.61,91.96,91.96,90.12,25.0,https://www.farmaponte.com.br/vonau-flash-4mg-caixa-com-30-comprimidos-orodispersiveis/p,2026-05-05 09:12:34
FarmaPonte,"Selozok 25Mg, Caixa Com 30 Comprimidos De Liberacao Controlada",Astrazeneca,7896206402853,44.41,38.15,38.15,37.39,14.1,https://www.farmaponte.com.br/selozok-25mg-caixa-com-30-comprimidos-de-liberacao-controlada/p,2026-05-05 09:12:34
